date,epu_index,GC=F,^NDX,gold_ret,nas_ret,epu_diff,rolling_corr
2022-05-24,135.79,1865.0999755859375,11769.83984375,0.009318889191803466,-0.02221895263645775,0.01999999999998181,-0.2593801012698258
2022-05-25,100.89,1846.199951171875,11943.9296875,-0.01018521174530886,0.014682859351031073,-34.89999999999999,-0.2942469035099181
2022-05-26,132.56,1847.4000244140625,12276.7900390625,6.498122657287857e-4,0.02748731770563318,31.67,-0.3033977722552606
2022-05-27,145.02,1851.300048828125,12681.419921875,0.0021088629963046065,0.03242743288183457,12.460000000000008,-0.2818492171797998
2022-05-31,72.9,1842.699951171875,12642.099609375,-0.004656260527504244,-0.0031054406991979657,-72.12,-0.29076163381152764
2022-06-01,161.66,1843.300048828125,12548.3603515625,3.2560914897010034e-4,-0.007442475496334804,88.75999999999999,-0.2623943061819043
2022-06-02,144.13,1866.5,12892.8896484375,0.0125075493629948,0.027085961598403367,-17.53,-0.18725520504277435
2022-06-03,163.85,1845.4000244140625,12548.0302734375,-0.011368949980497233,-0.027112266426850797,19.72,-0.156146578646503
2022-06-06,127.27,1839.199951171875,12599.6298828125,-0.003365401473737211,0.004103736209939781,-36.58,-0.17871333942512166
2022-06-07,167.65,1847.5,12711.6796875,0.004502705921952788,0.008853792123020527,40.38000000000001,-0.14129688863680845
2022-06-08,110.13,1851.9000244140625,12615.1298828125,0.0023787784288539122,-0.007624353326343241,-57.52000000000001,-0.12013450977979664
2022-06-09,112.11,1848.800048828125,12269.7802734375,-0.001675345880327806,-0.027757527005542817,1.980000000000004,-0.11485472628651008
2022-06-10,93.65,1871.5,11832.8203125,0.012203441973600668,-0.03626229793695641,-18.459999999999994,-0.18402346511292395
2022-06-13,95.37,1828,11288.3203125,-0.02351777533038834,-0.04710846247916383,1.7199999999999989,0.026649660221188493
2022-06-14,120.62,1809.5,11311.6904296875,-0.01017190901029815,0.002068151717632806,25.25,0.09933584494959942
2022-06-15,140.82,1815.300048828125,11593.76953125,0.00320020619069026,0.024631102203724393,20.19999999999999,0.1115517946645338
2022-06-16,189.54,1845.699951171875,11127.5703125,0.016607812663686532,-0.04104200374973648,48.72,0.02022739945228559
2022-06-17,108.29,1835.5999755859375,11265.990234375,-0.00548719263781298,0.012362632956733741,-81.24999999999999,0.03743680672186855
2022-06-21,140.11,1834.5999755859375,11546.759765625,-5.449294523729552e-4,0.024616384187026413,31.820000000000007,0.04343140074490993
2022-06-22,96.97,1834.300048828125,11527.7099609375,-1.6349682819632593e-4,-0.0016511589857744829,-43.140000000000015,-0.025982427898624136
2022-06-23,96.96,1825.699951171875,11697.6796875,-0.004699515565206118,0.014636805977883048,-0.010000000000005116,-0.016842486086256433
2022-06-24,111.86,1826.5,12105.849609375,4.381188607517011e-4,0.034298269746593016,14.900000000000006,0.02223741056737095
2022-06-27,140.94,1820.9000244140625,12008.240234375,-0.003070669489849738,-0.008095674250306505,29.08,0.021908139669403325
2022-06-28,129.96,1817.5,11637.76953125,-0.001868967337812985,-0.03133729740982221,-10.97999999999999,0.09093939340666685
2022-06-29,135.33,1813.699951171875,11658.259765625,-0.0020929997061283,0.0017591186375838896,5.3700000000000045,0.09547301998638513
2022-06-30,158.37,1804.0999755859375,11503.7197265625,-0.005307091775332891,-0.013344483999812685,23.039999999999992,0.09350795979600843
2022-07-01,177.73,1798.9000244140625,11585.6796875,-0.0028864583859110646,0.0070993882264514235,19.359999999999985,0.08718035533785769
2022-07-05,116.59,1761.800048828125,11779.900390625,-0.02083933914969923,0.016624896604133323,-61.139999999999986,0.031178032002495165
2022-07-06,91.52,1734.9000244140625,11852.58984375,-0.015386252486003978,0.006151673533913169,-25.070000000000007,0.016405861491689048
2022-07-07,93.67,1737.9000244140625,12109.0498046875,0.0017277129141139384,0.021406694877094023,2.1500000000000057,0.015102297819023352
2022-07-08,104.33,1740.5999755859375,12125.6904296875,0.0015523655104664287,0.0013732870626469106,10.659999999999997,0.06305402211470473
2022-07-11,200.3,1730,11860.2802734375,-0.006108458837354837,-0.0221313527422526,95.97000000000001,0.09896590718041685
2022-07-12,126.67,1723.300048828125,11744.990234375,-0.003880322870210738,-0.00976823847507027,-73.63000000000001,0.08927109160845548
2022-07-13,52.82,1734.199951171875,11728.5302734375,0.0063050981654516405,-0.0014024282066949683,-73.85,0.06476026511032293
2022-07-14,203.03,1704.5,11768.400390625,-0.017274371209107783,0.003393647963843006,150.21,0.045637356251400044
2022-07-15,210.77,1702.4000244140625,11983.6201171875,-0.0012327780896654707,0.018122720708997477,7.740000000000009,0.05290047237498132
2022-07-18,182.94,1709.199951171875,11877.5,0.003986361713753098,-0.008894873026897952,-27.830000000000013,-0.037346580677517296
2022-07-19,177.18,1710,12249.419921875,4.679742946601952e-4,0.030832728474266373,-5.759999999999991,-0.05908707922045238
2022-07-20,113.33,1699.5,12439.6796875,-0.006159280360534849,0.01541275583307934,-63.85000000000001,-0.0684957472435987
2022-07-21,132.76,1712.699951171875,12619.41015625,0.007736953992708003,0.014344778827041372,19.429999999999993,-0.05128076797724164
2022-07-22,138.82,1727.0999755859375,12396.4697265625,0.008372643085123987,-0.0178243846076894,6.060000000000002,-0.07731746227310983
2022-07-25,120.62,1719,12328.41015625,-0.004700960831153482,-0.005505364841948015,-18.19999999999999,-0.0735771651171163
2022-07-26,94.68,1717.699951171875,12086.900390625,-7.56568166326809e-4,-0.019784113954081972,-25.939999999999998,0.021773689456947392
2022-07-27,181.99,1719.0999755859375,12601.4697265625,8.147256292718839e-4,0.041691198310607955,87.31,-0.18851993809784362
2022-07-28,111,1750.300048828125,12717.8701171875,0.017986345847998488,0.009194648154178451,-70.99000000000001,-0.15315096886838386
2022-07-29,130.23,1762.9000244140625,12947.9697265625,0.007172964446712137,0.017930897708596443,19.22999999999999,-0.14691540298347755
2022-08-01,141.32,1769,12940.7802734375,0.003454221019280375,-5.554113898753877e-4,11.090000000000003,0.02663579025418584
2022-08-02,96.66,1771.0999755859375,12901.599609375,0.001186393518112395,-0.0030322821861985716,-44.66,0.02991367917090428
2022-08-03,115.69,1758,13253.259765625,-0.007424009432775246,0.026892237814515812,19.03,-0.009383133749482913
2022-08-04,78.43,1788.5,13311.0400390625,0.01720048045395003,0.004350226806960359,-37.25999999999999,-0.008648595824132686
